,capability,label,template
1426,PosSent,1,"I like {drug} because {ade} is less severe now compared to my previous medication. Even though for me, {ade} is a side-effect of {drug}."
1427,PosSent,1,"I like {drug} because {ade} is less severe now compared to my previous medication. Although for me, {ade} is a side-effect of {drug}."
1428,PosSent,1,"I like {drug} because {ade} is less severe now compared to my previous medication. But for me, {ade} is a side-effect of {drug}."
1429,PosSent,1,"I like {drug} because {ade} is less severe now compared to my previous medication, even though for me, {ade} is a side-effect of {drug}."
1430,PosSent,1,"I like {drug} because {ade} is less severe now compared to my previous medication, although for me, {ade} is a side-effect of {drug}."
1431,PosSent,1,"I like {drug} because {ade} is less severe now compared to my previous medication, but for me, {ade} is a side-effect of {drug}."
1432,Beneff,1,I'm taking {drug} and experiencing weight loss. It's a problem because I am already underweight.
1433,Beneff,1,{drug} gives me weight loss. It's a problem because I am already underweight.
1434,Beneff,1,I always have weight loss when I'm on {drug}. It's a problem because I am already underweight.
1435,Beneff,1,"For me, weight loss is a side-effect of {drug}. It's a problem because I am already underweight."
1436,Beneff,1,I'm taking {drug} and experiencing weight gain. It's a problem because I am already overweight.
1437,Beneff,1,{drug} gives me weight gain. It's a problem because I am already overweight.
1438,Beneff,1,I always have weight gain when I'm on {drug}. It's a problem because I am already overweight.
1439,Beneff,1,"For me, weight gain is a side-effect of {drug}. It's a problem because I am already overweight."
1440,Beneff,1,I'm taking {drug} and experiencing sleepiness. It's a problem because I have trouble staying awake during the day anyway.
1441,Beneff,1,{drug} gives me sleepiness. It's a problem because I have trouble staying awake during the day anyway.
1442,Beneff,1,I always have sleepiness when I'm on {drug}. It's a problem because I have trouble staying awake during the day anyway.
1443,Beneff,1,"For me, sleepiness is a side-effect of {drug}. It's a problem because I have trouble staying awake during the day anyway."
1444,Beneff,1,I'm taking {drug} and experiencing decreased need for sleep. It's a problem because I have trouble sleeping at night anyway.
1445,Beneff,1,{drug} gives me decreased need for sleep. It's a problem because I have trouble sleeping at night anyway.
1446,Beneff,1,I always have decreased need for sleep when I'm on {drug}. It's a problem because I have trouble sleeping at night anyway.
1447,Beneff,1,"For me, decreased need for sleep is a side-effect of {drug}. It's a problem because I have trouble sleeping at night anyway."
1448,Beneff,1,I'm taking {drug} and experiencing loss of appetite. It's a problem because I was suffering from loss of appetite before.
1449,Beneff,1,{drug} gives me loss of appetite. It's a problem because I was suffering from loss of appetite before.
1450,Beneff,1,I always have loss of appetite when I'm on {drug}. It's a problem because I was suffering from loss of appetite before.
1451,Beneff,1,"For me, loss of appetite is a side-effect of {drug}. It's a problem because I was suffering from loss of appetite before."
1452,Beneff,1,I'm taking {drug} and experiencing increased appetite. It's a problem because I was overeating before.
1453,Beneff,1,{drug} gives me increased appetite. It's a problem because I was overeating before.
1454,Beneff,1,I always have increased appetite when I'm on {drug}. It's a problem because I was overeating before.
1455,Beneff,1,"For me, increased appetite is a side-effect of {drug}. It's a problem because I was overeating before."
1456,Negation,1,"That's not true, I started taking {drug} and encountered {ade}."
1457,Negation,1,"That's not true, I started taking {drug} and endured {ade}."
1458,Negation,1,"That's not true, I started taking {drug} and experienced {ade}."
1459,Negation,1,"That's not true, I started taking {drug} and had {ade}."
1460,Negation,1,"That's not true, I started taking {drug} and lived through {ade}."
1461,Negation,1,"That's not true, I started taking {drug} and suffered from {ade}."
1462,Negation,1,"That's not true, I took {drug} and encountered {ade}."
1463,Negation,1,"That's not true, I took {drug} and endured {ade}."
1464,Negation,1,"That's not true, I took {drug} and experienced {ade}."
1465,Negation,1,"That's not true, I took {drug} and had {ade}."
1466,Negation,1,"That's not true, I took {drug} and lived through {ade}."
1467,Negation,1,"That's not true, I took {drug} and suffered from {ade}."
1468,Negation,1,"That's not true, I was medicated with {drug} and encountered {ade}."
1469,Negation,1,"That's not true, I was medicated with {drug} and endured {ade}."
1470,Negation,1,"That's not true, I was medicated with {drug} and experienced {ade}."
1471,Negation,1,"That's not true, I was medicated with {drug} and had {ade}."
1472,Negation,1,"That's not true, I was medicated with {drug} and lived through {ade}."
1473,Negation,1,"That's not true, I was medicated with {drug} and suffered from {ade}."
1474,Negation,1,"That's not true, I was on {drug} and encountered {ade}."
1475,Negation,1,"That's not true, I was on {drug} and endured {ade}."
1476,Negation,1,"That's not true, I was on {drug} and experienced {ade}."
1477,Negation,1,"That's not true, I was on {drug} and had {ade}."
1478,Negation,1,"That's not true, I was on {drug} and lived through {ade}."
1479,Negation,1,"That's not true, I was on {drug} and suffered from {ade}."
1480,Negation,1,"That's not true, I was put on {drug} and encountered {ade}."
1481,Negation,1,"That's not true, I was put on {drug} and endured {ade}."
1482,Negation,1,"That's not true, I was put on {drug} and experienced {ade}."
1483,Negation,1,"That's not true, I was put on {drug} and had {ade}."
1484,Negation,1,"That's not true, I was put on {drug} and lived through {ade}."
1485,Negation,1,"That's not true, I was put on {drug} and suffered from {ade}."
1486,Negation,1,"That's not true, I was treated with {drug} and encountered {ade}."
1487,Negation,1,"That's not true, I was treated with {drug} and endured {ade}."
1488,Negation,1,"That's not true, I was treated with {drug} and experienced {ade}."
1489,Negation,1,"That's not true, I was treated with {drug} and had {ade}."
1490,Negation,1,"That's not true, I was treated with {drug} and lived through {ade}."
1491,Negation,1,"That's not true, I was treated with {drug} and suffered from {ade}."
1492,Negation,1,I have never not encountered {ade} when I'm on {drug}.
1493,Negation,1,I have never not endured {ade} when I'm on {drug}.
1494,Negation,1,I have never not experienced {ade} when I'm on {drug}.
1495,Negation,1,I have never not had {ade} when I'm on {drug}.
1496,Negation,1,I have never not lived through {ade} when I'm on {drug}.
1497,Negation,1,I have never not suffered from {ade} when I'm on {drug}.
1498,Negation,1,"I don't like {drug}, it gives me {ade}."
1499,Negation,1,"I don't like my doctor who gave me {drug}, now I'm encountering {ade}."
1500,Negation,1,"I don't like my doctor who gave me {drug}, now I'm enduring {ade}."
1501,Negation,1,"I don't like my doctor who gave me {drug}, now I'm experiencing {ade}."
1502,Negation,1,"I don't like my doctor who gave me {drug}, now I'm having {ade}."
1503,Negation,1,"I don't like my doctor who gave me {drug}, now I'm living through {ade}."
1504,Negation,1,"I don't like my doctor who gave me {drug}, now I'm suffering from {ade}."
